category,top_length,latest_length,top_flesch,latest_flesch,top_fog,latest_fog,top_coleman_liau,latest_coleman_liau,top_dale_chall,latest_dale_chall
YouTube_music,4.75,32.0,64.54,64.38,6.9,14.05,3.995,4.89,11.440000000000001,9.66
YouTube_gaming,4.75,7.666666666666667,83.575,93.77555555555556,1.9000000000000001,3.066666666666667,5.825,2.1100000000000003,13.620000000000001,9.17
YouTube_music,66.0,66.0,24.22666666666667,24.22666666666667,29.02333333333333,29.02333333333333,6.616666666666667,6.616666666666667,11.269999999999998,11.269999999999998
YouTube_howto,9.0,9.0,87.72,87.72,8.04,8.04,2.87,2.87,9.35,9.35
YouTube_news,23.0,11.0,73.51,77.23,10.94,6.619999999999999,5.46,5.98,8.21,8.64
YouTube_news,46.0,32.0,50.17,58.0325,20.14,15.0375,9.07,5.407500000000001,9.69,7.2675
YouTube_howto,28.0,10.666666666666666,64.205,86.02999999999999,14.059999999999999,6.933333333333334,5.725,4.696666666666666,9.58,7.513333333333333
YouTube_music,9.333333333333334,3.5,73.28333333333333,55.23,7.956666666666666,11.4,6.699999999999999,3.125,6.263333333333333,5.94
YouTube_gaming,3.0,3.0,59.97,59.97,14.53,14.53,5.35,5.35,9.05,9.05
YouTube_gaming,14.0,14.157894736842104,68.54666666666667,79.81526315789473,8.97,7.7873684210526335,8.423333333333332,6.593684210526316,15.446666666666665,9.980526315789474
YouTube_music,41.0,5.0,51.015,100.24,18.450000000000003,2.0,9.094999999999999,4.96,9.465,10.2
YouTube_news,9.0,12.2,62.34,82.782,8.04,6.767999999999999,9.31,4.828,16.36,10.191999999999998
YouTube_gaming,5.0,5.0,96.015,100.24,2.0,2.0,5.3,2.64,11.125,7.04
YouTube_howto,23.5,28.0,64.545,68.44,12.935,14.06,12.045,9.93,10.65,8.41
YouTube_news,24.5,20.647058823529413,55.07,68.9335294117647,11.379999999999999,10.772352941176472,11.105,7.298235294117647,10.934999999999999,9.395294117647058
YouTube_gaming,19.5,12.4,79.1825,69.04400000000001,9.9675,10.628,5.8149999999999995,9.11,9.8375,10.788
YouTube_gaming,17.0,12.0,75.375,83.37692307692308,10.285,5.272307692307693,7.1850000000000005,5.928461538461538,9.38,9.133846153846154
YouTube_news,12.0,10.2,84.68,62.815999999999995,4.8,8.976,2.6,6.382,0.6,9.680000000000001
YouTube_news,30.333333333333332,28.0,66.06666666666666,76.9,13.283333333333333,12.63,8.133333333333333,2.91,8.956666666666667,8.41
YouTube_howto,30.333333333333332,28.0,-12.89333333333333,85.36,16.07,11.2,25.25,4.77,14.936666666666667,7.28
YouTube_howto,31.0,21.9,65.39,74.629,13.69,9.806999999999999,10.05,6.815,10.27,8.2815
YouTube_howto,7.0,8.6,-164.06,89.82199999999999,31.37,3.8840000000000003,72.04,3.104,26.54,9.120000000000001
YouTube_news,40.0,19.2,56.26,67.78133333333334,18.0,10.893333333333333,6.11,5.734,7.99,9.199999999999998
YouTube_howto,32.5,11.833333333333334,59.64,80.61833333333333,15.91,6.995000000000001,6.16,5.4316666666666675,9.145,10.763333333333334
YouTube_news,16.0,19.263157894736842,80.62,75.07894736842107,6.4,10.270526315789473,3.665,5.693157894736842,8.705,9.26842105263158
YouTube_music,12.0,8.0,67.76,71.82,8.13,4.865,11.82,7.36,9.5,4.85
YouTube_music,14.5,8.142857142857142,86.37,82.55,5.8,3.9714285714285715,7.3,5.218571428571429,10.43,10.557142857142859
YouTube_gaming,22.0,4.0,82.99,92.8,8.8,1.6,6.44,4.35,9.03,15.68
YouTube_gaming,5.5,8.0,103.965,92.97,2.2,3.2,3.75,5.2299999999999995,9.435,8.77
YouTube_music,6.0,29.333333333333332,61.16,55.805,4.8999999999999995,13.646666666666667,8.3,7.9816666666666665,8.870000000000001,8.871666666666668
YouTube_news,9.666666666666666,12.941176470588236,78.58666666666666,84.71705882352941,3.8666666666666667,6.069411764705881,4.72,5.018823529411765,8.63,8.33
YouTube_gaming,8.0,10.666666666666666,102.83666666666666,91.67333333333333,3.1999999999999997,4.266666666666667,2.933333333333333,5.27,8.32,8.996666666666666
YouTube_howto,29.5,10.5,71.14500000000001,86.2,12.67,4.2,5.949999999999999,7.455,7.859999999999999,4.165
YouTube_news,5.0,20.333333333333332,117.16,62.120000000000005,2.0,11.166666666666666,-2.01,10.716666666666667,19.67,9.873333333333333
YouTube_howto,10.0,33.0,-133.26,59.129999999999995,8.0,15.635,60.12,8.05,24.66,10.469999999999999
YouTube_gaming,18.0,8.363636363636363,78.59,92.98363636363636,7.2,3.3454545454545457,6.26,2.5990909090909087,11.55,8.036363636363637
YouTube_gaming,12.5,10.117647058823529,88.4,87.08470588235295,6.819999999999999,5.755294117647059,4.93,3.61,6.025,8.389411764705883
YouTube_howto,6.0,93.0,90.7675,2.4550000000000054,2.4,40.33,2.6450000000000005,8.375,8.475,11.184999999999999
YouTube_gaming,12.0,7.333333333333333,93.14,52.75333333333333,4.8,8.69,4.05,11.983333333333334,6.86,11.943333333333333
YouTube_howto,7.5,6.0,76.555,90.76666666666667,3.0,5.733333333333333,5.375,4.116666666666667,6.125,11.01
YouTube_music,9.0,7.0,81.3775,81.29,3.6,8.51,8.0275,6.56,8.9675,10.75
YouTube_gaming,19.333333333333332,11.882352941176471,88.51333333333332,90.76882352941179,8.686666666666667,5.777058823529411,4.95,4.17,9.236666666666666,9.063529411764705
YouTube_music,4.0,6.0,105.485,31.55,1.6,2.4,4.4,7.18,8.045,9.2
YouTube_music,37.0,18.9,48.727500000000006,54.831,17.5825,15.172999999999998,9.29,9.507000000000001,10.280000000000001,11.421
YouTube_news,4.0,17.0,75.88,96.52,1.6,6.8,7.25,2.2,11.73,5.41
YouTube_howto,50.2,25.0,45.904,79.94,22.344,10.0,7.5040000000000004,5.06,10.06,7.4
YouTube_news,17.5,105.6,70.635,-15.404,9.855,43.733999999999995,9.405,8.086,7.89,12.612
YouTube_howto,29.0,30.6875,58.96,54.07625,14.36,15.211875000000001,11.73,8.881874999999999,9.98,9.64125
YouTube_gaming,14.0,9.166666666666666,74.19,67.81333333333333,5.6,5.013333333333333,10.32,6.0566666666666675,7.71,8.225
YouTube_howto,38.0,13.333333333333334,52.64666666666667,86.14333333333333,15.953333333333333,5.333333333333333,9.723333333333334,7.963333333333332,9.61,8.18
YouTube_music,11.8,5.0,76.42,49.48,7.016,10.0,6.978,17.72,8.712,10.2
YouTube_news,6.0,14.1875,99.23,72.41062500000001,2.4,8.7025,3.35,7.296875000000003,11.83,9.43375
YouTube_music,4.0,5.8,118.18,96.046,1.6,3.12,-2.91,2.7020000000000004,7.78,9.291999999999998
YouTube_gaming,19.0,14.0,75.46,74.19,9.1,5.6,7.859999999999999,5.33,10.722499999999998,11.1
YouTube_music,8.0,7.0,84.50999999999999,81.295,3.2,2.8,5.720000000000001,4.85,11.14,13.195
YouTube_gaming,10.5,11.5,73.51,76.725,5.2,8.434999999999999,8.57,9.835,8.8575,12.760000000000002
YouTube_gaming,5.0,8.333333333333334,66.4,91.21999999999998,2.0,4.8133333333333335,8.44,3.2433333333333336,7.04,7.75
YouTube_news,7.0,37.06666666666667,89.75,52.46666666666667,2.8,17.361333333333334,8.24,7.897333333333333,10.75,10.752666666666668
YouTube_music,13.333333333333334,28.6,77.68333333333334,66.136,5.913333333333333,12.136,7.973333333333334,8.138,9.373333333333333,9.43
YouTube_gaming,44.0,26.210526315789473,58.545,70.25526315789473,18.37,12.14842105263158,6.26,6.7631578947368425,10.684999999999999,9.71157894736842
YouTube_gaming,20.5,10.0,80.28,95.165,9.535,5.11,8.405000000000001,5.465,10.35,10.1175
YouTube_music,38.0,7.0,66.75,106.67,15.805,2.8,5.275,7.37,10.76,15.26
YouTube_music,29.0,21.666666666666668,53.32333333333333,76.98083333333332,13.663333333333334,10.226666666666667,9.946666666666665,5.794166666666666,10.83,10.345
YouTube_howto,46.0,11.0,41.71,94.15,21.88,4.4,7.45,-1.07,11.41,5.62
YouTube_howto,25.5,20.142857142857142,68.86,80.03857142857143,12.717500000000001,10.288571428571428,6.3125,7.281428571428571,6.857499999999999,8.799999999999999
YouTube_howto,10.0,10.5,95.17,77.74,4.0,4.2,4.785,12.395000000000001,5.605,12.885000000000002
YouTube_howto,9.0,10.714285714285714,104.64,73.89571428571428,3.6,6.6885714285714295,4.14,6.225714285714285,9.35,8.341428571428573
YouTube_gaming,12.5,1.0,54.56,36.62,5.835,0.4,3.26,1.0,14.125,19.48
YouTube_howto,15.25,16.25,96.1825,78.24875,6.79,8.754999999999999,2.325,4.125,6.67,9.1875
YouTube_howto,9.0,14.0,96.18,82.65,8.04,8.46,8.03,6.14,11.1,8.84
YouTube_howto,28.5,35.75,72.16,58.455,12.31,16.07,3.89,8.717500000000001,7.59,10.785
YouTube_gaming,7.0,18.333333333333332,89.75,64.14999999999999,8.51,11.553333333333335,0.76,10.17,10.75,10.736666666666666
YouTube_music,31.0,13.0,-10.753333333333336,83.66,22.103333333333335,8.28,21.283333333333335,2.36,19.599999999999998,6.71
YouTube_music,12.0,15.142857142857142,87.49666666666667,74.84,6.703333333333333,8.660714285714286,6.609999999999999,7.654285714285716,7.890000000000001,8.955
YouTube_gaming,6.2,6.5,95.64,98.01499999999999,3.814,3.8225,3.1519999999999997,4.453333333333333,7.816,8.969999999999999
YouTube_howto,14.5,11.0,82.14250000000001,77.23500000000001,7.675000000000001,6.115,6.852500000000001,5.1975,7.62,8.25
YouTube_music,12.0,18.529411764705884,80.45,72.57588235294118,8.13,9.945882352941176,6.225,6.008823529411765,9.5,9.16235294117647
YouTube_howto,76.0,17.25,11.255000000000003,81.4625,30.4,7.81,11.495,4.02,13.195,5.9975
YouTube_gaming,47.0,15.615384615384615,23.77,75.80076923076925,19.65,7.5,15.68,7.195384615384616,16.38,10.465384615384615
YouTube_music,18.0,11.0,65.9,85.695,7.915000000000001,6.4,9.815,8.015,7.7749999999999995,8.655
YouTube_gaming,7.666666666666667,8.6,100.35666666666667,81.35999999999999,3.0666666666666664,4.056,-0.8966666666666668,3.694,9.396666666666667,11.92
YouTube_howto,19.0,18.25,56.425,82.565,11.29,8.665000000000001,15.280000000000001,7.855,10.83,8.51
YouTube_howto,31.2,31.666666666666668,12.733999999999998,64.71666666666665,20.471999999999998,14.156666666666666,20.003999999999998,7.8933333333333335,14.264000000000001,11.223333333333334
YouTube_news,7.0,24.0,64.375,68.265,5.800000000000001,10.98,6.5725,10.075,7.0225,9.355
YouTube_gaming,17.666666666666668,12.5,81.74666666666666,84.16999999999999,8.266666666666667,7.5,3.793333333333333,6.07,6.329999999999999,7.625
YouTube_news,15.5,7.0,64.20750000000001,38.99,11.200000000000001,8.51,8.6275,12.36,9.0425,10.75
YouTube_music,18.0,19.666666666666668,65.9,79.71666666666667,7.915000000000001,9.09,9.815,5.683333333333334,7.7749999999999995,9.479999999999999
YouTube_music,13.0,48.583333333333336,58.28,32.034166666666664,8.28,22.988333333333333,7.7,10.435833333333333,7.93,11.074166666666665
YouTube_howto,18.6,3.0,74.59400000000001,119.19,8.196,1.2,6.539999999999999,-8.18,8.684,0.15
YouTube_gaming,14.0,19.210526315789473,78.4175,76.0221052631579,7.3999999999999995,9.506315789473684,6.1274999999999995,4.910526315789474,10.552500000000002,9.416842105263157
YouTube_news,6.333333333333333,10.857142857142858,101.71,83.42142857142858,2.5333333333333337,6.185,2.306666666666667,6.022857142857142,10.093333333333332,9.731428571428571
YouTube_howto,7.0,8.0,86.93333333333332,89.795,2.8000000000000003,3.1999999999999997,4.17,-0.5462499999999999,6.44,5.14625
YouTube_howto,27.5,10.058823529411764,73.175,92.62,11.41,4.6364705882352935,7.835,5.4017647058823535,10.05,7.743529411764706
YouTube_gaming,7.0,9.333333333333334,89.75,78.92333333333333,8.51,8.493333333333334,0.76,7.8133333333333335,10.75,12.37
YouTube_howto,23.0,37.142857142857146,90.43,57.95,9.2,16.574285714285715,0.94,7.498571428571428,6.84,9.238571428571428
YouTube_howto,27.25,24.0,73.43,30.2,12.282499999999999,12.93,5.637499999999999,13.23,9.1725,10.75
YouTube_howto,29.0,7.5,50.5,76.555,15.62,3.0,8.206666666666665,6.16,10.923333333333334,10.35
YouTube_news,25.333333333333332,19.285714285714285,57.04333333333333,61.57071428571428,12.966666666666667,12.086428571428572,9.590000000000002,10.372142857142858,8.49,9.823571428571428
YouTube_howto,19.6,10.5,83.72999999999999,77.74,8.046000000000001,4.2,3.6159999999999997,7.325,7.366,7.3149999999999995
YouTube_howto,24.4,72.0,80.55,32.235,11.42,29.5,4.144,6.109999999999999,7.3420000000000005,9.285
YouTube_gaming,12.0,34.0,84.675,67.98666666666666,4.8,14.39333333333333,3.8150000000000004,3.793333333333333,3.245,10.833333333333334
YouTube_music,18.666666666666668,20.0,63.81,79.37666666666667,11.676666666666668,11.146666666666667,8.826666666666666,4.746666666666667,7.236666666666667,8.38
YouTube_gaming,11.0,16.0,94.15,97.53999999999999,5.9399999999999995,6.4,6.5600000000000005,6.3149999999999995,8.094999999999999,10.445
YouTube_gaming,27.666666666666668,25.0,74.41333333333333,79.94,12.28,11.6,4.566666666666666,7.14,9.386666666666667,11.19
YouTube_news,15.0,25.647058823529413,81.63,53.40823529411764,8.67,13.181176470588232,8.05,9.854705882352942,9.64,9.84529411764706
YouTube_gaming,10.0,2.0,66.97,55.346666666666664,5.213333333333334,0.7999999999999999,7.526666666666667,2.6,11.47,16.896666666666665
YouTube_howto,109.0,10.666666666666666,-5.33,88.85000000000001,44.33,5.933333333333334,7.74,5.676666666666667,13.1,9.763333333333334
YouTube_gaming,5.0,20.0,96.015,93.48,2.0,8.0,5.3,4.76,11.125,10.94
YouTube_music,23.5,12.733333333333333,81.465,82.24066666666667,10.940000000000001,7.108666666666667,4.18,5.232,9.345,9.682
YouTube_gaming,4.0,13.11111111111111,56.13666666666666,75.08888888888889,3.5033333333333334,6.546666666666667,7.129999999999999,5.965555555555556,11.480000000000002,9.878888888888888
YouTube_news,28.0,24.5,76.9,71.99000000000001,12.63,12.850000000000001,4.77,7.984999999999999,7.84,8.495000000000001
YouTube_music,12.5,16.0,88.4,97.54,6.055000000000001,6.4,4.864999999999999,4.93,4.9350000000000005,8.38
YouTube_news,12.75,36.666666666666664,86.0325,65.28,5.87,15.99,8.487499999999999,7.476666666666667,10.4125,9.336666666666666
YouTube_news,13.0,54.625,32.9,33.48,5.2,23.706875,9.03,7.346875000000001,7.93,9.793125
YouTube_gaming,7.0,7.25,106.67,95.8425,2.8,2.9000000000000004,2.44,0.16749999999999993,0.35,2.06
YouTube_howto,23.0,15.0,65.05,98.55,10.94,6.0,10.51,3.76,7.52,8.59
YouTube_music,11.666666666666666,20.666666666666668,87.83666666666666,84.34,5.62,9.156666666666668,7.216666666666666,5.773333333333333,10.969999999999999,9.693333333333333
YouTube_music,14.6,11.545454545454545,87.114,77.44727272727273,6.34,5.884545454545455,5.539999999999999,7.930909090909091,10.32,10.729090909090907
YouTube_music,8.666666666666666,5.0,90.88,91.78,3.4666666666666663,2.0,4.576666666666667,4.96,8.336666666666668,7.04
YouTube_howto,7.333333333333333,6.0,75.31666666666666,116.15,2.9333333333333336,2.4,13.656666666666666,-4.43,12.333333333333334,0.3
YouTube_music,19.0,4.0,69.11,118.18,9.71,1.6,9.254999999999999,0.0,8.735,7.78
YouTube_gaming,17.75,20.058823529411764,68.265,74.00941176470589,9.98,11.003529411764706,9.015,7.118235294117647,9.317499999999999,9.505882352941176
YouTube_news,23.0,23.571428571428573,73.51,72.93285714285715,9.2,11.598571428571429,9.23,7.691428571428572,9.58,9.035714285714286
YouTube_news,24.0,9.0,42.89,79.26,14.6,3.6,13.149999999999999,8.03,10.55,9.35
YouTube_music,8.0,7.0,88.74,89.755,3.2,6.135,5.76,4.0649999999999995,6.01,6.29
YouTube_howto,25.333333333333332,107.0,54.22666666666667,-11.76,15.713333333333333,45.04,8.28,8.84,9.336666666666666,12.63
YouTube_gaming,9.2,11.285714285714286,68.90799999999999,70.295,4.88,6.584285714285714,5.042,4.314285714285715,10.674,8.373571428571429
YouTube_howto,8.0,2.0,65.4725,77.91,4.31,0.8,7.3475,2.745,8.280000000000001,15.580000000000002
YouTube_gaming,26.5,22.0,61.5,82.99,11.024999999999999,8.8,5.625,5.92,12.79,11.19
YouTube_gaming,9.5,8.923076923076923,78.755,96.26076923076923,10.465,3.7746153846153847,8.299999999999999,4.667692307692307,11.835,9.208461538461538
YouTube_gaming,11.666666666666666,10.6875,82.19666666666667,98.69875,7.213333333333332,4.8618749999999995,6.566666666666666,2.2424999999999997,11.693333333333333,11.43375
YouTube_howto,10.0,17.0,-133.26,62.68,8.0,9.15,60.12,8.35,24.66,10.05
YouTube_news,5.0,12.25,100.24,82.30874999999999,2.0,5.4,9.6,5.92875,10.2,7.074999999999999
YouTube_gaming,20.0,11.333333333333334,59.635000000000005,74.07333333333334,12.0,9.98,6.984999999999999,8.013333333333334,10.719999999999999,10.76
YouTube_howto,12.5,23.636363636363637,63.019999999999996,74.40363636363637,9.675,11.60909090909091,12.485,5.172727272727273,9.64,7.870909090909091
YouTube_news,40.0,38.333333333333336,47.8,55.126666666666665,16.0,17.53,10.17,8.016666666666667,13.12,8.956666666666665
YouTube_news,42.0,20.333333333333332,45.77,76.22,19.66,10.663333333333332,8.72,6.919999999999999,9.1,9.646666666666667
YouTube_howto,64.0,68.5,23.44,18.87,27.48,30.055,7.91,8.17,10.51,9.23
YouTube_music,13.5,16.142857142857142,66.235,73.22142857142856,8.955,8.879999999999999,11.175,7.135714285714285,9.915,9.311428571428573
YouTube_gaming,22.0,6.5,82.99,60.650000000000006,8.8,2.6,6.44,2.785,9.03,13.83
YouTube_howto,50.5,29.0,11.754999999999999,71.655,23.605,12.435,10.6,4.785,12.489999999999998,7.345000000000001
YouTube_gaming,17.0,24.0,62.68,76.727,13.86,10.946000000000002,11.42,5.844500000000001,11.91,8.1795
YouTube_howto,27.666666666666668,21.0,65.95333333333333,75.54,12.933333333333332,8.4,7.506666666666667,2.9,8.496666666666664,9.19
YouTube_gaming,24.0,31.647058823529413,85.19,65.2335294117647,9.6,14.06235294117647,3.1399999999999997,6.562941176470588,7.0,10.469411764705884
YouTube_howto,10.0,48.0,-133.26,48.135000000000005,8.0,20.7025,60.12,6.4825,24.66,10.825
YouTube_music,10.5,9.222222222222221,90.43,95.95666666666666,5.630000000000001,4.006666666666667,11.31,4.301111111111111,10.36,7.004444444444444
YouTube_news,30.75,17.166666666666668,55.0725,51.23166666666666,13.059999999999999,12.008333333333333,8.3675,10.04,12.3775,10.045
YouTube_gaming,17.0,13.466666666666667,56.337500000000006,86.00866666666667,11.2825,7.301333333333333,9.6025,3.774666666666667,11.055,8.684
YouTube_gaming,18.0,6.5,78.59,86.03,9.42,4.819999999999999,5.28,-1.0050000000000001,8.04,10.32
YouTube_gaming,5.0,8.0,117.16,105.655,2.0,3.2,-2.01,3.005,10.2,6.04
YouTube_gaming,8.5,9.0,100.92,83.495,5.619999999999999,5.6,5.615,4.14,9.434999999999999,7.4399999999999995
YouTube_gaming,12.0,17.0,110.06,88.06,4.8,6.8,1.67,8.35,6.86,12.84
YouTube_howto,6.0,12.0,90.77,97.37,2.4,5.8,5.27,4.41,9.2,10.94
YouTube_music,9.333333333333334,15.25,81.74666666666667,91.955,3.733333333333333,6.484999999999999,4.319999999999999,4.199999999999999,9.363333333333333,10.76
YouTube_news,38.0,24.736842105263158,24.45,68.6321052631579,18.36,11.427368421052634,16.43,6.655263157894737,10.51,9.646842105263158
YouTube_music,8.0,9.125,83.10000000000001,77.02000000000001,5.423333333333333,6.495,4.92,5.7125,9.173333333333334,9.793750000000001
YouTube_howto,24.0,37.0,80.96,59.3,9.6,15.88,8.13,9.64,8.12,10.59
YouTube_news,72.0,16.5,23.78,77.995,29.91,8.852500000000001,8.55,5.9375,10.5,7.8625
YouTube_gaming,14.0,18.77777777777778,65.7275,73.09833333333333,10.77,10.689444444444444,7.8575,7.902222222222223,8.9225,9.259444444444448
YouTube_music,11.666666666666666,16.0,59.63333333333333,80.615,11.463333333333333,9.93,9.706666666666665,7.245,10.673333333333332,8.33
YouTube_news,28.0,27.0,76.9,69.45,12.63,13.76,4.77,10.28,7.84,10.24
YouTube_music,14.75,13.235294117647058,81.8875,86.90823529411765,9.2325,7.459411764705883,5.8775,5.29,9.335,9.668823529411764
YouTube_news,22.5,24.416666666666668,54.9875,60.08833333333334,15.325,14.070833333333335,11.5325,7.998333333333334,12.0425,10.770833333333334
YouTube_howto,20.0,7.0,71.47999999999999,115.13,10.872,2.8,6.868,-3.37,6.44,6.24
YouTube_music,15.75,5.0,78.755,117.16,7.5425,2.0,7.0425,-3.17,9.265,7.04
YouTube_howto,21.0,9.428571428571429,75.54,71.5757142857143,12.21,5.948571428571428,5.63,7.351428571428572,9.94,10.964285714285714
YouTube_gaming,9.0,10.0,113.1,86.71,3.6,8.0,5.42,5.02,5.84,10.45
YouTube_gaming,14.0,19.0,93.22,86.03333333333335,6.51,7.951666666666668,3.2625,3.6566666666666663,9.375,9.326666666666668
